date,time,open,high,low,close,volume
2020.12.14,18:00,19191.30000,19219.30000,19111.30000,19144.30000,1509
2020.12.14,19:00,19143.30000,19157.30000,19114.30000,19136.30000,1199
2020.12.14,20:00,19136.30000,19222.30000,19136.30000,19222.30000,1987
2020.12.14,21:00,19221.30000,19221.30000,19171.30000,19174.30000,1307
2020.12.14,22:00,19174.30000,19199.30000,19123.30000,19199.30000,881
2020.12.14,23:00,19195.30000,19198.30000,19152.30000,19193.30000,951
2020.12.15,01:00,19284.30000,19324.30000,19229.30000,19266.30000,1908
2020.12.15,02:00,19266.30000,19383.30000,19250.30000,19383.30000,2034
2020.12.15,03:00,19383.30000,19472.30000,19320.30000,19450.30000,1532
2020.12.15,04:00,19452.30000,19554.30000,19449.30000,19459.30000,1380
2020.12.15,05:00,19459.30000,19505.30000,19412.30000,19479.30000,2855
2020.12.15,06:00,19479.30000,19489.30000,19155.30000,19182.30000,4294
2020.12.15,07:00,19174.30000,19249.30000,19055.30000,19130.30000,5456
2020.12.15,08:00,19129.30000,19206.30000,19094.30000,19185.30000,1766
2020.12.15,09:00,19185.30000,19217.30000,19150.30000,19184.30000,1201
2020.12.15,10:00,19184.30000,19214.30000,19102.30000,19128.30000,1354
2020.12.15,11:00,19126.30000,19195.30000,19067.30000,19179.30000,1655
2020.12.15,12:00,19179.30000,19334.30000,19112.30000,19304.30000,2649
2020.12.15,13:00,19304.30000,19329.30000,19255.30000,19295.30000,2839
2020.12.15,14:00,19289.30000,19372.30000,19266.30000,19290.30000,1759
2020.12.15,15:00,19290.30000,19332.30000,19271.30000,19332.30000,906
2020.12.15,16:00,19334.30000,19421.30000,19233.30000,19322.30000,3173
2020.12.15,17:00,19322.30000,19421.30000,19322.30000,19413.30000,928
2020.12.15,18:00,19411.30000,19421.30000,19328.30000,19357.30000,1447
2020.12.15,19:00,19355.30000,19408.30000,19350.30000,19404.30000,668
2020.12.15,20:00,19404.30000,19585.30000,19391.30000,19548.30000,1760
2020.12.15,21:00,19548.30000,19568.30000,19508.30000,19560.30000,1116
2020.12.15,22:00,19560.30000,19565.30000,19506.30000,19520.30000,573
2020.12.15,23:00,19520.30000,19530.30000,19390.30000,19434.30000,3128
2020.12.16,01:00,19477.30000,19478.30000,19365.30000,19443.30000,1250
2020.12.16,02:00,19443.30000,19465.30000,19300.30000,19383.30000,2227
2020.12.16,03:00,19380.30000,19434.30000,19335.30000,19400.30000,1258
2020.12.16,04:00,19400.30000,19511.30000,19400.30000,19467.30000,870
2020.12.16,05:00,19468.30000,19469.30000,19340.30000,19364.30000,1364
2020.12.16,06:00,19364.30000,19405.30000,19321.30000,19384.30000,985
2020.12.16,07:00,19379.30000,19433.30000,19343.30000,19381.30000,729
2020.12.16,08:00,19373.30000,19465.30000,19356.30000,19451.30000,567
2020.12.16,09:00,19440.30000,19468.30000,19420.30000,19437.30000,511
2020.12.16,10:00,19437.30000,19484.30000,19395.30000,19484.30000,776
2020.12.16,11:00,19483.30000,19528.30000,19434.30000,19528.30000,1419
2020.12.16,12:00,19526.30000,19798.30000,19514.30000,19790.30000,2118
2020.12.16,13:00,19790.30000,19860.30000,19681.30000,19760.30000,2871
2020.12.16,14:00,19760.30000,19878.30000,19691.30000,19771.30000,3156
2020.12.16,15:00,19769.30000,20399.30000,19769.30000,20335.30000,5187
2020.12.16,16:00,20335.30000,20752.30000,20228.30000,20687.30000,10894
2020.12.16,17:00,20688.30000,20734.30000,20553.30000,20649.30000,4434
2020.12.16,18:00,20649.30000,20801.30000,20633.30000,20800.30000,3515
2020.12.16,19:00,20801.30000,20802.30000,20533.30000,20603.30000,4038
2020.12.16,20:00,20603.30000,20706.30000,20535.30000,20563.30000,3356
2020.12.16,21:00,20563.30000,20746.30000,20532.30000,20725.30000,2178
2020.12.16,22:00,20725.30000,20808.30000,20713.30000,20798.30000,2198
2020.12.16,23:00,20798.30000,21208.30000,20703.30000,21138.30000,4594
2020.12.17,01:00,21346.30000,21428.30000,21130.30000,21300.30000,7839
2020.12.17,02:00,21301.30000,21367.30000,21183.30000,21354.30000,6360
2020.12.17,03:00,21353.30000,21775.30000,21353.30000,21685.30000,9844
2020.12.17,04:00,21685.30000,21914.30000,21577.30000,21855.30000,6950
2020.12.17,05:00,21855.30000,22080.30000,21602.30000,21688.30000,10233
2020.12.17,06:00,21688.30000,21834.30000,21664.30000,21731.30000,3112
2020.12.17,07:00,21732.30000,22200.30000,21731.30000,22177.30000,5282
2020.12.17,08:00,22176.30000,22253.30000,21932.00000,22090.30000,8321
2020.12.17,09:00,22090.30000,22370.30000,22021.30000,22370.30000,6639
2020.12.17,10:00,22370.30000,22822.30000,22303.30000,22779.30000,11912
2020.12.17,11:00,22778.30000,23428.30000,22247.30000,22616.30000,18446
2020.12.17,12:00,22610.30000,22835.30000,22357.30000,22571.30000,9546
2020.12.17,13:00,22571.30000,22761.30000,22486.30000,22704.30000,7051
2020.12.17,14:00,22704.30000,23099.30000,22535.30000,23083.30000,8590
2020.12.17,15:00,23083.30000,23243.30000,22552.50000,22761.30000,9815
2020.12.17,16:00,22762.30000,23192.30000,22660.30000,23029.30000,13663
2020.12.17,17:00,23027.30000,23295.30000,22855.30000,23267.30000,10332
2020.12.17,18:00,23267.30000,23547.30000,23135.30000,23539.30000,10567
2020.12.17,19:00,23539.30000,23614.30000,22923.30000,22946.30000,9355
2020.12.17,20:00,22923.30000,23224.30000,22378.50000,23194.30000,18284
2020.12.17,21:00,23195.30000,23412.30000,22761.30000,22856.30000,12790
2020.12.17,22:00,22856.30000,23050.30000,22223.30000,22759.30000,15463
2020.12.17,23:00,22758.30000,22806.30000,22344.30000,22735.30000,10579
2020.12.18,01:00,22923.30000,22953.30000,22566.30000,22771.30000,11411
2020.12.18,02:00,22771.30000,22823.30000,22451.30000,22730.30000,9045
2020.12.18,03:00,22741.30000,23128.30000,22618.30000,22960.30000,10695
2020.12.18,04:00,22959.30000,23183.30000,22903.30000,22955.30000,5420
2020.12.18,05:00,22955.30000,23002.30000,22761.30000,22780.30000,6762
2020.12.18,06:00,22780.30000,22934.30000,22756.30000,22842.30000,5162
2020.12.18,07:00,22841.30000,22984.30000,22814.30000,22919.30000,2757
2020.12.18,08:00,22919.30000,23130.30000,22852.30000,22967.30000,4172
2020.12.18,09:00,22967.30000,23045.30000,22821.30000,23026.30000,5391
2020.12.18,10:00,23035.30000,23267.30000,22926.30000,23098.30000,7030
2020.12.18,11:00,23098.30000,23185.30000,23004.30000,23185.30000,4025
2020.12.18,12:00,23185.30000,23198.30000,22916.30000,22956.30000,5377
2020.12.18,13:00,22954.30000,22956.30000,22668.50000,22866.30000,5851
2020.12.18,14:00,22867.30000,23061.30000,22714.30000,22928.30000,5699
2020.12.18,15:00,22928.30000,22935.30000,22535.30000,22565.30000,6154
2020.12.18,16:00,22562.30000,22653.30000,22405.30000,22594.30000,6353
2020.12.18,17:00,22590.30000,22606.30000,22347.30000,22551.30000,6030
2020.12.18,18:00,22552.30000,22740.30000,22467.30000,22713.30000,4502
2020.12.18,19:00,22714.30000,22811.30000,22695.30000,22745.30000,2767
2020.12.18,20:00,22745.30000,22818.30000,22709.30000,22778.30000,2987
2020.12.18,21:00,22776.30000,22778.30000,22640.30000,22758.30000,2762
2020.12.18,22:00,22758.30000,22789.30000,22665.30000,22766.30000,3072
2020.12.18,23:00,22766.30000,23063.30000,22766.30000,22906.30000,5880
2020.12.21,01:00,23452.30000,23544.30000,23391.30000,23412.30000,7598
2020.12.21,02:00,23412.30000,23665.30000,23263.30000,23619.30000,7963
2020.12.21,03:00,23633.30000,23677.30000,23540.30000,23606.30000,5402
2020.12.21,04:00,23606.30000,23844.30000,23588.30000,23808.30000,4916
2020.12.21,05:00,23806.30000,23955.30000,23600.30000,23895.30000,8642
2020.12.21,06:00,23895.30000,24061.30000,23751.30000,23841.30000,7083
2020.12.21,07:00,23841.30000,23917.30000,23783.30000,23849.30000,3370
2020.12.21,08:00,23849.30000,23868.30000,23646.30000,23868.30000,3403
2020.12.21,09:00,23866.30000,23989.30000,23856.30000,23942.30000,1003
2020.12.21,10:00,23942.30000,24029.30000,23590.30000,23615.30000,3636
2020.12.21,11:00,23612.30000,23678.30000,23184.30000,23374.30000,7235
2020.12.21,12:00,23374.30000,23400.30000,22385.30000,22385.30000,12374
2020.12.21,13:00,22386.30000,22763.30000,22336.30000,22582.30000,10541
2020.12.21,14:00,22580.30000,22596.30000,21886.30000,22258.30000,15798
2020.12.21,15:00,22253.30000,22776.30000,22198.30000,22759.30000,9389
2020.12.21,16:00,22760.30000,23121.30000,22568.30000,23092.30000,6096
2020.12.21,17:00,23092.30000,23126.30000,22889.30000,23056.30000,6738
2020.12.21,18:00,23057.30000,23268.30000,22923.30000,23142.30000,6817
2020.12.21,19:00,23142.30000,23168.30000,22619.30000,22679.30000,7551
2020.12.21,20:00,22679.30000,22927.30000,22619.30000,22782.30000,9895
2020.12.21,21:00,22783.30000,22922.30000,22673.30000,22800.30000,6420
2020.12.21,22:00,22801.30000,22914.30000,22725.30000,22806.30000,4619
2020.12.21,23:00,22806.30000,23125.30000,22747.30000,23110.30000,4550
2020.12.22,01:00,23139.30000,23191.30000,22686.30000,22686.30000,6498
2020.12.22,02:00,22691.30000,22890.30000,22452.30000,22504.30000,8100
2020.12.22,03:00,22504.30000,22835.30000,22419.30000,22712.30000,7574
2020.12.22,04:00,22712.30000,22921.30000,22684.30000,22921.30000,3653
2020.12.22,05:00,22915.30000,22916.30000,22708.30000,22812.30000,2805
2020.12.22,06:00,22812.30000,23038.30000,22812.30000,22903.30000,4502
2020.12.22,07:00,22903.30000,22918.30000,22575.30000,22637.30000,5040
2020.12.22,08:00,22637.30000,22826.30000,22520.30000,22697.30000,4856
2020.12.22,09:00,22697.30000,22773.30000,22441.30000,22592.30000,4206
2020.12.22,10:00,22592.30000,22678.30000,22333.30000,22628.30000,6163
2020.12.22,11:00,22628.30000,22760.30000,22564.30000,22747.30000,4029
2020.12.22,12:00,22747.30000,22776.30000,22581.30000,22675.30000,4021
2020.12.22,13:00,22675.30000,23118.30000,22675.30000,23094.30000,5839
2020.12.22,14:00,23097.30000,23251.30000,23054.30000,23162.30000,4385
2020.12.22,15:00,23157.30000,23507.30000,23104.30000,23458.30000,6450
2020.12.22,16:00,23458.30000,23575.30000,23341.30000,23404.30000,6900
2020.12.22,17:00,23404.30000,23584.30000,23285.30000,23318.30000,4953
2020.12.22,18:00,23315.30000,23415.30000,23214.30000,23317.30000,5843
2020.12.22,19:00,23313.30000,23396.30000,23196.30000,23317.30000,3138
2020.12.22,20:00,23319.30000,23495.30000,23319.30000,23419.30000,3288
2020.12.22,21:00,23419.30000,23481.30000,23312.30000,23383.30000,2273
2020.12.22,22:00,23383.30000,23419.30000,23270.30000,23414.30000,3348
2020.12.22,23:00,23414.30000,23507.30000,23318.30000,23419.30000,5827
2020.12.23,01:00,23691.30000,23796.30000,23612.30000,23788.30000,3053
2020.12.23,02:00,23780.30000,23964.30000,23675.30000,23940.30000,2518
2020.12.23,03:00,23940.30000,23995.30000,23636.30000,23675.30000,2896
2020.12.23,04:00,23674.30000,23705.30000,23537.30000,23605.30000,3075
2020.12.23,05:00,23603.30000,23750.30000,23597.30000,23677.30000,1556
2020.12.23,06:00,23680.30000,23681.30000,23422.30000,23447.30000,4682
2020.12.23,07:00,23438.30000,23506.30000,23339.30000,23493.30000,6051
2020.12.23,08:00,23494.30000,23575.30000,23419.30000,23480.30000,3661
2020.12.23,09:00,23478.30000,23612.30000,23307.30000,23551.30000,6557
2020.12.23,10:00,23534.30000,23668.30000,23416.30000,23471.30000,3672
2020.12.23,11:00,23470.30000,23633.30000,23406.30000,23612.30000,4094
2020.12.23,12:00,23611.30000,23697.30000,23404.30000,23428.30000,5290
2020.12.23,13:00,23424.30000,23453.30000,22840.30000,23069.30000,10586
2020.12.23,14:00,23058.30000,23841.30000,22965.30000,23840.30000,10795
2020.12.23,15:00,23840.30000,24127.30000,23463.30000,23610.30000,8144
2020.12.23,16:00,23610.30000,23807.30000,23526.30000,23752.30000,7635
2020.12.23,17:00,23748.30000,23872.30000,23335.30000,23431.30000,8010
2020.12.23,18:00,23432.30000,23614.30000,23360.30000,23374.30000,4844
2020.12.23,19:00,23373.30000,23618.30000,23337.30000,23577.30000,4002
2020.12.23,20:00,23572.30000,23655.30000,23531.30000,23579.30000,4267
2020.12.23,21:00,23587.30000,23589.30000,23475.30000,23518.30000,2063
2020.12.23,22:00,23518.30000,23590.30000,23385.30000,23463.30000,2772
2020.12.23,23:00,23458.30000,23475.30000,23131.30000,23277.30000,6184
2020.12.24,01:00,23249.30000,23424.30000,23129.30000,23192.30000,8634
2020.12.24,02:00,23190.30000,23196.30000,22775.30000,23027.30000,10719
2020.12.24,03:00,23036.30000,23180.30000,22842.30000,23172.30000,7615
2020.12.24,04:00,23172.30000,23194.30000,22739.30000,22768.30000,7212
2020.12.24,05:00,22782.30000,22934.30000,22686.30000,22861.30000,7969
2020.12.24,06:00,22861.30000,23001.30000,22753.30000,22988.30000,3768
2020.12.24,07:00,22986.30000,23093.30000,22891.30000,23036.30000,3304
2020.12.24,08:00,23037.30000,23111.30000,22863.30000,22916.30000,3666
2020.12.24,09:00,22911.30000,23180.30000,22813.30000,23140.30000,4272
2020.12.24,10:00,23140.30000,23428.30000,23051.30000,23415.30000,3879
2020.12.24,11:00,23414.30000,23428.30000,23218.30000,23300.30000,5931
2020.12.24,12:00,23311.30000,23311.30000,23094.30000,23097.30000,6811
2020.12.24,13:00,23097.30000,23253.30000,23024.30000,23189.30000,6029
2020.12.24,14:00,23188.30000,23252.30000,22985.30000,23165.30000,4745
2020.12.24,15:00,23162.30000,23349.30000,23096.30000,23341.30000,3860
2020.12.24,16:00,23341.30000,23383.30000,23122.30000,23178.30000,4691
2020.12.24,17:00,23176.30000,23249.30000,23076.30000,23199.30000,6396
2020.12.24,18:00,23198.30000,23314.30000,23091.30000,23194.30000,3953
2020.12.24,19:00,23194.30000,23428.30000,23145.30000,23352.30000,5859
2020.12.24,20:00,23352.30000,23395.30000,23262.30000,23283.30000,2017
2020.12.28,01:00,26465.30000,26644.30000,26192.30000,26231.30000,8823
2020.12.28,02:00,26227.30000,26918.30000,26051.30000,26817.30000,12122
2020.12.28,03:00,26817.30000,27288.30000,26736.30000,26982.30000,10332
2020.12.28,04:00,26982.30000,27080.30000,26851.30000,27017.30000,7072
2020.12.28,05:00,27014.30000,27214.30000,26875.30000,27213.30000,6136
2020.12.28,06:00,27207.30000,27229.30000,26800.30000,26812.30000,5703
2020.12.28,07:00,26811.30000,27094.30000,26767.30000,26890.30000,5474
2020.12.28,08:00,26880.30000,27038.30000,26823.30000,27001.30000,3856
2020.12.28,09:00,26999.30000,27134.30000,26923.30000,26923.30000,6654
2020.12.28,10:00,26923.30000,26981.30000,26632.30000,26829.30000,6433
2020.12.28,11:00,26829.30000,26883.30000,26633.30000,26719.30000,6653
2020.12.28,12:00,26719.30000,26806.30000,26443.30000,26621.30000,5508
2020.12.28,13:00,26621.30000,26793.30000,26531.30000,26776.30000,4111
2020.12.28,14:00,26770.30000,27045.30000,26652.30000,27021.30000,8097
2020.12.28,15:00,27021.30000,27426.30000,27021.30000,27188.30000,9621
2020.12.28,16:00,27189.30000,27291.30000,27091.30000,27229.30000,5979
2020.12.28,17:00,27230.30000,27267.30000,26790.30000,26870.30000,8996
2020.12.28,18:00,26870.30000,27108.30000,26708.30000,27026.30000,8551
2020.12.28,19:00,27026.30000,27196.30000,26997.30000,27124.30000,8509
2020.12.28,20:00,27124.30000,27183.30000,26838.30000,26975.30000,7787
2020.12.28,21:00,26976.30000,27131.30000,26895.30000,26943.30000,7208
2020.12.28,22:00,26944.30000,27044.30000,26654.30000,26809.30000,6695
2020.12.28,23:00,26809.30000,26901.30000,26605.30000,26605.30000,4190
2020.12.29,01:00,26850.30000,27114.30000,26797.30000,27028.30000,7405
2020.12.29,02:00,27028.30000,27061.30000,26721.30000,26771.30000,7749
2020.12.29,03:00,26769.30000,26807.30000,26605.30000,26783.30000,7018
2020.12.29,04:00,26779.30000,26882.30000,26678.30000,26809.30000,1628
2020.12.29,05:00,26806.30000,26806.30000,26432.30000,26432.30000,1846
2020.12.29,06:00,26430.30000,26533.30000,26207.30000,26429.30000,2755
2020.12.29,07:00,26420.30000,26420.30000,25844.30000,26404.30000,5914
2020.12.29,08:00,26400.30000,26471.30000,26223.30000,26324.30000,4377
2020.12.29,09:00,26317.30000,26396.30000,26126.30000,26396.30000,3491
2020.12.29,10:00,26398.30000,26723.30000,26398.30000,26622.30000,5409
2020.12.29,11:00,26623.30000,26684.30000,26497.30000,26555.30000,4102
2020.12.29,12:00,26551.30000,26806.30000,26548.30000,26692.30000,6101
2020.12.29,13:00,26692.30000,26841.30000,26543.30000,26823.30000,4483
2020.12.29,14:00,26824.30000,27013.30000,26791.30000,26828.30000,2671
2020.12.29,15:00,26841.30000,26894.30000,26710.30000,26824.30000,1148
2020.12.29,16:00,26824.30000,26834.30000,26560.30000,26596.30000,1925
2020.12.29,17:00,26603.30000,26669.30000,26377.30000,26566.30000,2024
2020.12.29,18:00,26567.30000,26570.30000,26191.30000,26385.30000,4282
2020.12.29,19:00,26377.30000,26566.30000,26204.30000,26562.30000,2445
2020.12.29,20:00,26562.30000,26683.30000,26516.30000,26540.30000,2100
2020.12.29,21:00,26539.30000,26861.30000,26472.30000,26856.30000,2230
2020.12.29,22:00,26857.30000,26934.30000,26731.30000,26916.30000,2696
2020.12.29,23:00,26916.30000,27103.30000,26752.30000,26824.30000,2999
2020.12.30,01:00,26963.30000,27312.30000,26875.30000,27297.30000,1942
2020.12.30,02:00,27298.30000,27774.30000,27296.30000,27604.30000,7545
2020.12.30,03:00,27604.30000,27682.30000,27513.30000,27612.30000,1045
2020.12.30,04:00,27595.30000,28014.30000,27488.30000,27997.30000,2416
2020.12.30,05:00,27997.30000,28189.30000,27826.30000,28049.30000,3582
2020.12.30,06:00,28053.30000,28197.30000,27698.30000,27894.30000,9365
2020.12.30,07:00,27894.30000,28139.30000,27807.30000,28005.30000,6020
2020.12.30,08:00,28005.30000,28521.30000,27935.30000,28384.30000,5950
2020.12.30,09:00,28375.30000,28571.30000,28285.30000,28388.30000,5539
2020.12.30,10:00,28378.30000,28571.30000,27596.30000,27714.30000,13971
2020.12.30,11:00,27713.30000,27858.30000,27344.50000,27840.30000,12221
2020.12.30,12:00,27837.30000,28034.30000,27729.30000,27839.30000,6421
2020.12.30,13:00,27834.30000,27920.30000,27591.30000,27828.30000,7285
2020.12.30,14:00,27820.30000,27909.30000,27585.30000,27841.30000,5655
2020.12.30,15:00,27841.30000,28143.30000,27761.30000,27848.30000,7341
2020.12.30,16:00,27845.30000,28160.30000,27845.30000,28160.30000,4605
2020.12.30,17:00,28163.30000,28270.30000,28008.30000,28146.30000,6963
2020.12.30,18:00,28144.30000,28214.30000,27892.30000,28147.30000,7522
2020.12.30,19:00,28143.30000,28301.30000,28053.30000,28235.30000,6121
2020.12.30,20:00,28235.30000,28496.30000,28235.30000,28494.30000,6178
2020.12.30,21:00,28494.30000,28855.30000,28431.30000,28755.30000,10662
2020.12.30,22:00,28736.30000,28961.30000,28613.30000,28758.30000,6889
2020.12.30,23:00,28756.30000,28961.30000,28539.30000,28866.30000,7535
2020.12.31,01:00,28694.30000,28883.30000,28612.30000,28864.30000,5709
2020.12.31,02:00,28861.30000,29270.30000,28861.30000,29087.30000,7421
2020.12.31,03:00,29087.30000,29150.30000,28060.50000,28697.30000,13104
2020.12.31,04:00,28693.30000,28734.30000,28558.30000,28664.30000,4771
2020.12.31,05:00,28664.30000,29074.30000,28659.30000,28962.30000,3640
2020.12.31,06:00,28962.30000,29126.30000,28795.30000,28973.30000,5356
2020.12.31,07:00,28973.30000,28973.30000,28685.30000,28920.30000,5050
2020.12.31,08:00,28927.30000,29039.30000,28802.30000,28823.30000,3899
2020.12.31,09:00,28821.30000,29270.30000,28821.30000,29139.30000,4696
2020.12.31,10:00,29139.30000,29185.30000,28771.30000,28907.30000,6146
2020.12.31,11:00,28904.30000,29036.30000,28535.30000,28956.30000,6696
2020.12.31,12:00,28957.30000,29145.30000,28940.30000,29101.30000,4938
2020.12.31,13:00,29101.30000,29102.30000,28845.00000,28860.30000,5057
2020.12.31,14:00,28858.30000,28936.30000,28311.50000,28574.30000,5758
2020.12.31,15:00,28570.30000,28576.30000,27540.30000,28427.30000,10009
2020.12.31,16:00,28427.30000,28435.30000,28050.30000,28288.30000,7205
2020.12.31,17:00,28295.30000,28775.30000,28286.30000,28721.30000,4582
2020.12.31,18:00,28720.30000,28755.30000,28251.30000,28320.30000,6585
2020.12.31,19:00,28306.30000,28661.30000,28277.30000,28526.30000,8350
2020.12.31,20:00,28524.30000,28855.30000,28435.30000,28834.30000,10609
2021.01.04,01:00,33109.30000,33579.30000,32593.00000,32952.30000,17956
2021.01.04,02:00,32957.30000,33039.30000,32340.30000,32807.30000,15153
2021.01.04,03:00,32807.30000,33294.30000,32581.30000,33187.30000,4998
2021.01.04,04:00,33187.30000,33571.30000,32960.30000,33443.30000,6497
2021.01.04,05:00,33443.30000,33498.30000,33182.30000,33498.30000,6991
2021.01.04,06:00,33489.30000,33498.30000,33144.30000,33282.30000,5902
2021.01.04,07:00,33283.30000,33313.30000,32804.30000,32814.30000,7133
2021.01.04,08:00,32814.30000,33332.30000,32814.30000,33192.30000,9349
2021.01.04,09:00,33190.30000,33226.30000,31745.00000,32114.30000,18929
2021.01.04,10:00,32115.30000,32582.30000,31480.00000,32076.30000,13951
2021.01.04,11:00,32076.30000,32177.30000,30485.30000,31086.30000,20443
2021.01.04,12:00,31085.30000,31258.30000,28525.30000,30246.30000,25980
2021.01.04,13:00,30236.30000,30862.30000,29413.30000,30739.30000,15368
2021.01.04,14:00,30740.30000,31423.30000,30443.30000,31217.30000,13339
2021.01.04,15:00,31215.30000,31334.30000,30611.30000,31334.30000,14968
2021.01.04,16:00,31334.30000,32094.30000,31334.30000,32093.30000,8854
2021.01.04,17:00,32093.30000,32145.30000,31544.30000,31708.30000,12249
2021.01.04,18:00,31708.30000,31852.30000,30707.30000,31269.30000,17218
2021.01.04,19:00,31270.30000,31464.30000,30588.30000,30969.30000,15108
2021.01.04,20:00,30966.30000,31398.30000,30953.30000,31120.30000,13263
2021.01.04,21:00,31121.30000,31806.30000,31066.30000,31613.30000,11304
2021.01.04,22:00,31613.30000,31783.30000,31159.30000,31212.30000,11063
2021.01.04,23:00,31212.30000,31530.30000,30805.30000,30967.30000,11385
2021.01.05,01:00,31285.30000,31999.30000,31094.30000,31975.30000,14125
2021.01.05,02:00,31975.30000,32845.30000,31975.30000,32396.30000,18228
2021.01.05,03:00,32402.30000,32759.30000,32235.30000,32759.30000,15278
2021.01.05,04:00,32759.30000,32799.30000,32148.00000,32289.30000,13278
2021.01.05,05:00,32288.30000,32513.30000,31154.30000,31165.30000,15954
2021.01.05,06:00,31165.30000,31499.30000,30399.30000,30859.30000,20227
2021.01.05,07:00,30830.30000,31332.30000,29991.30000,30360.30000,18574
2021.01.05,08:00,30398.30000,31230.30000,29867.50000,31102.30000,17395
2021.01.05,09:00,31103.30000,31292.30000,30722.30000,30771.30000,10345
2021.01.05,10:00,30771.30000,31488.30000,30771.30000,31186.30000,12276
2021.01.05,11:00,31185.30000,31800.30000,31163.30000,31555.30000,13716
2021.01.05,12:00,31552.30000,31666.30000,31065.30000,31317.30000,12997
2021.01.05,13:00,31319.30000,31785.30000,31285.30000,31785.30000,11026
2021.01.05,14:00,31785.30000,32061.30000,31585.30000,31587.30000,14290
2021.01.05,15:00,31587.30000,31893.30000,31445.30000,31457.30000,7256
2021.01.05,16:00,31457.30000,32399.30000,31115.30000,32367.30000,16747
2021.01.05,17:00,32365.30000,32397.30000,31964.30000,32128.30000,12430
2021.01.05,18:00,32152.30000,32728.30000,31796.30000,32499.30000,13816
2021.01.05,19:00,32499.30000,32834.30000,32289.30000,32764.30000,10994
2021.01.05,20:00,32763.30000,33585.30000,32650.00000,33442.30000,15176
2021.01.05,21:00,33441.30000,34260.30000,33234.30000,33799.30000,15949
2021.01.05,22:00,33783.30000,34119.30000,33444.30000,34039.30000,14653
2021.01.05,23:00,34040.30000,34067.30000,33549.30000,33762.30000,12836
2021.01.06,01:00,34244.30000,34334.30000,33667.00000,33945.30000,16622
2021.01.06,02:00,33940.30000,34128.30000,33320.30000,33930.30000,15601
2021.01.06,03:00,33927.30000,34028.30000,33498.30000,33807.30000,10989
2021.01.06,04:00,33802.30000,34125.30000,33742.30000,33863.30000,9513
2021.01.06,05:00,33863.30000,34157.30000,33659.30000,34121.30000,9941
2021.01.06,06:00,34115.30000,35813.30000,34112.30000,35387.30000,23769
2021.01.06,07:00,35387.30000,35623.30000,34518.00000,34931.30000,18531
2021.01.06,08:00,34931.30000,35155.30000,34486.30000,34911.30000,10984
2021.01.06,09:00,34911.30000,35042.30000,34223.00000,34569.30000,11900
2021.01.06,10:00,34559.30000,34859.30000,33908.30000,34540.30000,16486
2021.01.06,11:00,34540.30000,34544.30000,33565.30000,33877.30000,16836
2021.01.06,12:00,33872.30000,34584.30000,33799.30000,34474.30000,7867
2021.01.06,13:00,34475.30000,35283.30000,34419.30000,35010.30000,11992
2021.01.06,14:00,35010.30000,35139.30000,34540.30000,34974.30000,13978
2021.01.06,15:00,34974.30000,35115.30000,34386.30000,34597.30000,12610
2021.01.06,16:00,34599.30000,34664.30000,34135.30000,34301.30000,12274
2021.01.06,17:00,34300.30000,34871.30000,34240.30000,34615.30000,9552
2021.01.06,18:00,34614.30000,35141.00000,34440.30000,34648.30000,13771
2021.01.06,19:00,34654.30000,35122.30000,34600.30000,34943.30000,9945
2021.01.06,20:00,34944.30000,35276.30000,34944.30000,35238.30000,5874
2021.01.06,21:00,35237.30000,35743.30000,34708.30000,34850.30000,11399
2021.01.06,22:00,34847.30000,36280.30000,34267.30000,36026.30000,23580
2021.01.06,23:00,36026.30000,36451.30000,35740.30000,35885.30000,18935
2021.01.07,01:00,36001.30000,36916.30000,35979.30000,36753.30000,15524
2021.01.07,02:00,36753.30000,37319.30000,36448.30000,37150.30000,19393
2021.01.07,03:00,37152.30000,37213.30000,36666.30000,36885.30000,17367
2021.01.07,04:00,36883.30000,37075.30000,36435.30000,36965.30000,14873
2021.01.07,05:00,36965.30000,37706.30000,36963.30000,37466.30000,17015
2021.01.07,06:00,37466.30000,37563.30000,36984.00000,37468.30000,11690
2021.01.07,07:00,37462.30000,37708.30000,37163.30000,37349.30000,13208
2021.01.07,08:00,37349.30000,37460.30000,36724.30000,37106.30000,12674
2021.01.07,09:00,37106.30000,37282.30000,36706.30000,36822.30000,10014
2021.01.07,10:00,36823.30000,37274.30000,36179.00000,37152.30000,11004
2021.01.07,11:00,37156.30000,37466.30000,36846.30000,37466.30000,9989
2021.01.07,12:00,37466.30000,37468.30000,36912.30000,37007.30000,6178
2021.01.07,13:00,37006.30000,37872.30000,37004.30000,37775.30000,9816
2021.01.07,14:00,37775.30000,38104.30000,37510.30000,37955.30000,13369
2021.01.07,15:00,37940.30000,38450.30000,37894.30000,38180.30000,8552
2021.01.07,16:00,38176.30000,38615.30000,38103.30000,38436.30000,12074
2021.01.07,17:00,38432.30000,38962.30000,38096.30000,38962.30000,11008
2021.01.07,18:00,38963.30000,39529.30000,38933.50000,39114.30000,14878
2021.01.07,19:00,39108.30000,39749.30000,39108.30000,39730.30000,13571
2021.01.07,20:00,39731.30000,40366.30000,36403.00000,38828.30000,31739
2021.01.07,21:00,38827.30000,39171.30000,37205.30000,38996.30000,24347
2021.01.07,22:00,39003.30000,39112.30000,38261.50000,39054.30000,19239
2021.01.07,23:00,39054.30000,39828.30000,39054.30000,39642.30000,13906
